,id,stable_height,true_label
4294,564869,1,1
4295,564995,4,4
4296,565145,1,1
4297,565267,2,2
4298,565430,1,1
4299,565689,4,4
4300,565758,1,1
4301,565760,1,1
4302,565851,6,6
4303,565883,5,5
4304,566437,1,1
4305,566559,5,5
4306,566581,1,1
4307,566594,4,4
4308,566692,3,3
4309,566708,6,6
4310,566729,1,1
4311,567070,1,1
4312,567282,2,2
4313,567707,4,4
4314,567730,1,1
4315,567807,1,1
4316,567945,2,2
4317,568073,6,6
4318,568328,2,2
4319,568362,2,2
4320,568530,1,1
4321,568592,3,3
4322,568638,2,2
4323,568791,1,1
4324,568952,1,1
4325,569102,1,1
4326,569110,2,2
4327,569119,5,5
4328,569130,4,4
4329,569163,1,1
4330,569194,2,2
4331,569313,1,1
4332,569351,2,2
4333,569355,4,4
4334,569439,1,1
4335,569720,1,1
4336,569870,2,2
4337,570021,1,1
4338,570040,4,4
4339,570325,2,2
4340,570389,6,6
4341,570472,3,3
4342,570594,3,3
4343,570740,2,2
4344,571341,2,2
4345,571347,3,3
4346,571414,6,6
4347,571501,6,6
4348,571810,4,4
4349,571920,4,4
4350,571967,2,2
4351,572385,4,4
4352,572486,3,3
4353,572566,4,4
4354,572734,3,3
4355,573227,4,4
4356,573286,2,2
4357,573321,3,3
4358,573393,3,3
4359,573452,2,2
4360,573552,3,3
4361,573615,1,1
4362,573974,2,2
4363,574182,2,2
4364,575059,6,6
4365,575161,6,6
4366,575188,2,2
4367,575245,1,1
4368,575265,3,3
4369,575512,4,4
4370,575592,4,4
4371,575597,2,2
4372,575619,2,2
4373,575902,1,1
4374,575911,1,1
4375,576152,1,1
4376,576166,3,3
4377,576610,1,1
4378,576835,4,4
4379,576914,2,2
4380,577080,1,1
4381,577301,4,4
4382,577331,3,3
4383,577428,2,2
4384,577488,1,1
4385,577572,4,4
4386,578230,3,3
4387,578241,2,2
4388,578256,1,1
4389,578499,3,3
4390,578657,4,4
4391,578664,2,2
4392,578675,2,2
4393,578722,6,6
4394,578724,5,4
4395,578755,1,1
4396,578775,2,2
4397,578801,3,3
4398,578826,2,2
4399,579137,1,1
4400,579305,1,1
4401,579326,3,3
4402,579352,5,5
4403,579425,1,1
4404,579454,1,1
4405,579594,1,1
4406,579674,4,4
4407,579703,3,3
4408,579752,1,1
4409,579947,3,3
4410,579987,6,6
4411,580060,1,1
4412,580194,4,4
4413,580291,5,5
4414,580303,3,3
4415,580327,1,1
4416,580334,2,2
4417,580466,5,5
4418,580511,3,3
4419,580615,4,4
4420,580637,4,4
4421,580923,4,4
4422,581188,1,1
4423,581389,2,2
4424,581472,3,3
4425,581649,2,2
4426,581662,5,5
4427,582036,3,3
4428,582351,3,3
4429,582396,4,4
4430,582402,1,1
4431,582599,1,1
4432,582613,1,1
4433,582765,3,3
4434,583202,5,5
4435,583419,1,1
4436,583737,2,2
4437,583875,6,6
4438,583918,3,3
4439,584003,4,4
4440,584080,1,1
4441,584089,3,3
4442,584148,1,1
4443,584212,1,1
4444,584360,5,5
4445,584518,3,3
4446,584557,3,3
4447,584767,1,1
4448,584831,5,5
4449,584848,3,3
4450,584934,2,2
4451,584945,2,2
4452,585347,3,3
4453,585449,1,1
4454,585644,3,3
4455,585689,1,1
4456,585933,4,4
4457,586156,1,1
4458,586188,3,3
4459,586201,1,1
4460,586225,4,4
4461,586230,3,3
4462,586265,1,1
4463,586287,3,3
4464,586373,2,2
4465,586484,4,4
4466,586509,3,3
4467,586765,2,2
4468,586881,1,1
4469,586922,2,2
4470,586936,4,4
4471,587166,5,5
4472,587762,3,3
4473,587849,2,2
4474,587865,5,5
4475,588030,1,1
4476,588091,5,5
4477,588149,3,3
4478,588443,5,4
4479,588476,4,4
4480,588628,6,6
4481,588773,5,5
4482,588785,4,4
4483,588925,1,1
4484,589077,2,2
4485,589100,4,4
4486,589234,3,3
4487,589256,4,4
4488,589367,3,4
4489,589411,5,5
4490,589577,3,3
4491,589925,1,1
4492,589958,5,4
4493,590068,3,3
4494,590337,4,4
4495,590487,3,3
4496,590563,4,4
4497,590666,2,2
4498,590759,2,2
4499,590884,1,1
4500,590949,3,3
4501,590959,3,3
4502,591010,6,6
4503,591019,4,4
4504,591163,1,1
4505,591233,2,2
4506,591273,3,3
4507,591276,2,2
4508,591305,4,4
4509,591482,2,2
4510,591611,2,2
4511,591760,1,1
4512,591950,1,1
4513,592065,2,2
4514,592080,2,2
4515,592259,3,3
4516,592490,1,1
4517,592604,1,1
4518,592792,2,2
4519,593040,3,3
4520,593063,1,1
4521,593413,4,4
4522,593626,1,1
4523,593905,1,1
4524,593909,2,2
4525,594050,1,1
4526,594285,3,3
4527,594347,3,3
4528,594439,2,2
4529,594456,3,3
4530,595093,1,1
4531,595103,1,1
4532,595345,1,1
4533,595515,1,2
4534,595604,1,1
4535,595751,6,6
4536,595858,2,2
4537,596130,3,3
4538,596639,5,5
4539,596661,4,4
4540,596938,2,2
4541,597031,1,1
4542,597052,2,2
4543,597395,2,2
4544,597399,2,2
4545,597454,1,1
4546,597607,4,4
4547,597657,1,1
4548,597688,4,4
4549,597758,2,2
4550,597807,1,1
4551,597977,3,3
4552,598115,4,4
4553,598390,4,4
4554,598832,2,2
4555,598855,1,1
4556,598859,5,5
4557,598921,2,2
4558,599028,6,6
4559,599033,4,4
4560,599299,1,1
4561,599380,5,5
4562,599448,1,1
4563,599675,4,4
4564,599686,6,6
4565,599689,4,4
4566,599729,2,2
4567,599837,4,4
4568,600185,3,3
4569,600211,3,3
4570,600271,5,5
4571,600654,2,2
4572,601040,1,1
4573,601091,4,4
4574,601122,3,3
4575,601150,1,1
4576,601181,3,3
4577,601609,4,4
4578,601915,4,4
4579,601968,3,3
4580,601983,4,2
4581,602023,3,3
4582,602383,4,4
4583,602406,3,3
4584,602444,1,1
4585,602551,3,3
4586,602724,2,2
4587,602835,1,1
4588,603028,4,4
4589,603091,3,3
4590,603129,5,5
4591,603212,3,3
4592,603488,4,4
4593,603508,2,2
4594,603516,2,2
4595,603701,3,3
4596,603811,3,3
4597,603857,3,3
4598,604604,4,4
4599,604632,4,4
4600,604762,2,2
4601,604955,3,3
4602,605182,6,6
4603,605195,2,2
4604,605418,1,1
4605,605704,3,3
4606,605806,4,4
4607,605909,1,1
4608,605995,2,2
4609,606028,1,1
4610,606045,3,3
4611,606091,2,2
4612,606099,5,5
4613,606102,1,1
4614,606155,4,4
4615,606509,1,1
4616,606957,1,1
4617,607074,5,5
4618,607302,1,1
4619,607495,1,1
4620,607697,1,1
4621,607713,3,3
4622,607729,3,3
4623,607854,2,2
4624,608090,4,4
4625,608258,1,1
4626,608321,4,4
4627,608434,1,1
4628,608448,2,2
4629,608480,2,2
4630,608514,5,5
4631,608790,6,6
4632,608914,4,4
4633,609076,1,1
4634,609176,1,1
4635,609318,1,1
4636,609372,1,1
4637,609546,5,5
4638,609846,2,2
4639,610044,1,1
4640,610331,4,4
4641,610499,6,6
4642,610817,5,5
4643,611040,2,2
4644,611142,6,6
4645,611315,1,1
4646,611481,5,5
4647,611832,1,1
4648,611957,2,2
4649,611974,3,3
4650,611976,1,1
4651,612116,1,1
4652,612152,1,1
4653,612271,1,1
4654,612557,2,2
4655,612654,1,1
4656,612674,3,3
4657,612746,2,2
4658,612819,2,2
4659,612832,1,1
4660,613307,4,4
4661,613311,3,3
4662,613427,5,5
4663,613559,4,4
4664,614303,5,5
4665,614329,2,2
4666,614477,4,4
4667,614591,2,2
4668,614653,2,2
4669,614716,1,1
4670,614743,5,5
4671,614856,3,3
4672,614963,5,5
4673,615058,1,1
4674,615399,3,3
4675,615520,6,6
4676,615586,1,1
4677,615659,1,1
4678,616001,1,1
4679,616029,1,1
4680,616273,6,1
4681,616283,1,1
4682,617120,2,2
4683,617161,1,1
4684,617187,2,2
4685,617231,3,3
4686,617347,4,4
4687,617425,3,3
4688,617426,6,6
4689,617626,3,3
4690,617693,1,1
4691,617773,3,3
4692,618023,5,5
4693,618264,1,1
4694,618464,3,3
4695,618596,6,6
4696,618780,2,2
4697,619170,3,3
4698,619344,1,1
4699,619353,3,3
4700,619359,1,1
4701,619399,3,3
4702,619738,3,3
4703,619774,2,2
4704,619914,3,3
4705,619921,2,2
4706,620018,2,2
4707,620032,3,3
4708,620033,5,5
4709,620080,2,2
4710,620283,1,1
4711,620885,5,5
4712,621022,2,2
4713,621027,4,4
4714,621369,3,3
4715,621398,2,2
4716,621447,1,1
4717,621457,3,3
4718,621630,1,1
4719,621899,2,2
4720,622005,4,4
4721,622135,4,4
4722,622220,2,2
4723,622616,3,3
4724,622896,2,2
4725,623298,5,5
4726,624274,2,2
4727,624573,5,5
4728,624593,3,3
4729,624603,6,6
4730,624608,2,2
4731,624753,2,2
4732,624939,5,5
4733,625118,4,4
4734,625353,1,1
4735,625440,5,5
4736,625453,1,1
4737,625709,2,2
4738,625993,2,2
4739,626228,3,3
4740,626314,3,3
4741,626446,2,2
4742,626632,3,3
4743,626727,3,3
4744,626871,5,5
4745,626882,2,2
4746,627435,5,5
4747,627689,2,2
4748,627702,4,4
4749,627903,1,1
4750,627962,3,3
4751,628082,5,5
4752,628101,2,2
4753,628180,1,1
4754,628487,6,6
4755,628638,3,3
4756,628781,5,4
4757,628999,6,6
4758,629239,1,1
4759,629632,1,1
4760,629670,4,4
4761,630079,1,1
4762,630109,2,2
4763,630202,4,4
4764,630241,3,3
4765,630283,1,1
4766,630386,1,1
4767,630461,2,2
4768,630924,2,2
4769,631018,2,2
4770,631108,1,1
4771,631237,4,4
4772,631465,2,2
4773,631556,1,1
4774,631934,5,5
4775,632232,2,2
4776,632413,4,4
4777,632483,2,2
4778,632497,2,2
4779,632602,4,4
4780,632643,4,4
4781,632652,4,4
4782,632667,3,3
4783,633036,2,2
4784,633043,2,2
4785,633055,2,2
4786,633056,1,1
4787,633089,4,4
4788,633299,4,4
4789,633318,2,2
4790,633384,2,2
4791,633854,3,3
4792,633896,2,2
4793,633929,1,1
4794,634125,3,3
4795,634154,2,2
4796,634256,1,1
4797,634825,1,1
4798,634925,4,4
4799,635167,5,5
4800,635633,1,1
4801,635690,3,3
4802,635722,6,6
4803,635733,2,2
4804,636189,5,4
4805,636541,3,3
4806,636650,1,1
4807,636703,5,5
4808,636885,1,1
4809,637046,3,3
4810,637232,1,1
4811,637316,5,5
4812,637486,1,1
4813,637598,3,3
4814,637625,1,1
4815,637664,5,5
4816,637806,1,2
4817,638045,1,1
4818,638047,2,2
4819,638119,1,1
4820,638326,2,2
4821,638407,2,2
4822,638447,3,3
4823,638502,3,3
4824,638602,1,1
4825,638705,3,3
4826,638723,3,3
4827,639010,5,5
4828,639032,5,5
4829,639201,1,1
4830,639327,2,2
4831,639445,3,3
4832,639776,2,2
4833,640068,3,3
4834,640086,3,3
4835,640430,5,5
4836,640719,5,5
4837,640801,1,1
4838,640969,3,3
4839,641057,2,2
4840,641062,4,4
4841,641133,4,4
4842,641230,1,1
4843,641251,4,4
4844,641514,3,3
4845,641612,1,1
4846,641717,4,4
4847,641798,2,2
4848,641894,1,1
4849,641997,1,1
4850,642006,2,2
4851,642111,3,3
4852,642236,1,1
4853,642396,2,2
4854,642444,4,4
4855,642550,6,6
4856,642659,3,3
4857,642672,3,3
4858,642725,1,1
4859,643059,1,1
4860,643061,2,2
4861,643239,2,2
4862,643304,1,1
4863,643649,2,2
4864,643791,5,5
4865,643829,1,1
4866,643833,4,4
4867,644163,2,2
4868,644325,6,6
4869,644482,1,1
4870,644594,5,1
4871,644617,2,2
4872,644767,3,3
4873,644872,3,3
4874,644906,3,3
4875,645012,5,5
4876,645114,4,4
4877,645602,2,2
4878,645679,3,3
4879,646000,2,2
4880,646076,2,2
4881,646091,1,1
4882,646150,4,4
4883,646348,1,1
4884,646386,1,1
4885,646451,1,1
4886,646624,4,4
4887,646626,5,5
4888,646630,2,2
4889,646738,2,2
4890,646898,2,2
4891,647065,3,3
4892,647140,3,3
4893,647461,1,1
4894,647516,1,1
4895,647590,1,1
4896,647679,2,2
4897,647738,4,4
4898,648096,2,2
4899,648336,5,5
4900,648351,1,1
4901,648358,4,4
4902,648453,4,4
4903,648545,2,2
4904,648997,2,2
4905,649018,3,3
4906,649301,1,1
4907,649460,3,3
4908,649643,4,4
4909,649756,3,3
4910,649948,2,2
4911,650541,4,4
4912,650557,6,6
4913,650678,2,2
4914,650779,2,2
4915,651444,3,3
4916,651608,1,1
4917,651679,1,1
4918,651868,5,5
4919,651911,1,1
4920,652180,5,5
4921,652268,1,1
4922,652340,3,3
4923,652592,3,3
4924,652699,2,2
4925,653065,1,1
4926,653164,6,6
4927,653415,1,1
4928,653597,5,5
4929,653699,1,1
4930,653824,4,4
4931,653997,5,5
4932,654005,3,3
4933,654138,1,1
4934,654388,1,1
4935,654509,2,2
4936,654708,3,3
4937,654829,2,2
4938,654943,4,4
4939,654962,4,4
4940,655028,6,6
4941,655360,4,4
4942,655440,3,3
4943,655495,6,6
4944,655546,3,3
4945,655713,4,4
4946,655938,6,6
4947,656250,2,2
4948,656289,2,2
4949,656465,3,3
4950,656479,2,2
4951,656750,5,5
4952,656816,4,4
4953,656860,1,1
4954,656945,2,2
4955,656973,2,2
4956,657002,6,6
4957,657217,1,1
4958,657536,3,3
4959,657622,4,4
4960,657630,1,1
4961,657701,5,5
4962,657714,6,6
4963,657843,4,4
4964,657902,6,6
4965,658024,1,1
4966,658114,4,4
4967,658137,1,1
4968,658347,3,3
4969,658601,5,4
4970,658654,2,2
4971,658957,3,3
4972,659081,3,3
4973,659185,2,2
4974,659440,3,3
4975,659498,3,3
4976,659521,5,5
4977,659556,4,4
4978,659565,1,1
4979,659590,1,1
4980,659708,2,2
4981,660284,1,1
4982,660315,3,3
4983,660361,1,1
4984,660792,2,2
4985,660893,5,5
4986,660895,1,1
4987,660937,5,5
4988,661105,1,1
4989,661170,3,3
4990,661211,6,6
4991,661236,1,1
4992,661259,4,4
4993,661312,2,2
4994,661313,2,2
4995,661314,4,4
4996,661377,2,2
4997,661452,3,3
4998,661471,1,1
4999,661586,2,2
5000,661734,1,1
5001,662038,1,1
5002,662144,1,1
5003,662499,2,2
5004,662696,2,2
5005,662723,2,2
5006,662750,2,2
5007,662764,2,2
5008,662942,1,1
5009,663091,1,1
5010,663129,3,3
5011,663190,3,3
5012,663218,2,2
5013,663294,6,6
5014,663380,2,2
5015,663458,4,4
5016,663670,5,5
5017,663729,3,3
5018,663885,3,3
5019,664020,1,1
5020,664058,1,1
5021,664173,5,5
5022,664178,5,5
5023,664356,5,5
5024,664393,3,3
5025,664415,2,2
5026,664465,5,5
5027,664510,1,1
5028,664630,2,2
5029,664723,4,4
5030,664768,2,2
5031,664784,3,3
5032,664872,3,3
5033,664875,1,1
5034,665081,1,1
5035,665084,1,1
5036,665119,2,2
5037,665233,3,3
5038,665309,2,2
5039,665312,3,3
5040,665443,1,1
5041,665453,2,2
5042,665503,4,4
5043,665558,1,1
5044,665691,4,4
5045,666053,4,4
5046,666354,2,2
5047,666431,2,2
5048,666447,6,6
5049,666658,6,6
5050,666668,2,2
5051,666995,3,3
5052,667102,1,1
5053,667158,1,1
5054,667349,1,1
5055,667353,3,3
5056,667510,6,6
5057,667657,1,1
5058,667759,4,4
5059,667815,3,3
5060,667915,1,1
5061,667964,2,2
5062,668168,2,2
5063,668291,1,1
5064,668298,5,5
5065,668332,1,1
5066,668335,6,6
5067,668535,5,5
5068,668874,1,1
5069,668879,1,1
5070,669303,4,4
5071,669412,2,2
5072,669603,4,4
5073,669628,5,5
5074,669837,1,1
5075,669855,3,3
5076,669989,4,4
5077,670092,2,2
5078,670290,3,3
5079,670292,1,1
5080,670310,3,3
5081,670622,2,2
5082,670820,5,5
5083,671184,2,2
5084,671211,2,2
5085,671242,6,6
5086,671361,2,2
5087,671459,4,4
5088,671880,4,4
5089,671925,2,2
5090,672025,4,4
5091,672078,6,6
5092,672242,1,1
5093,672395,2,2
5094,672664,1,1
5095,672723,3,3
5096,673331,2,2
5097,673394,1,1
5098,673537,6,6
5099,673606,1,1
5100,673720,1,1
5101,673881,5,5
5102,674134,1,1
5103,674193,1,1
5104,674210,3,3
5105,674292,2,2
5106,674328,2,2
5107,674380,2,2
5108,674398,2,2
5109,674870,1,1
5110,675049,1,1
5111,675128,4,4
5112,675135,5,5
5113,675365,4,4
5114,675425,4,4
5115,675664,1,1
5116,675800,2,2
5117,675807,2,2
5118,675810,6,6
5119,675862,1,1
5120,675923,3,3
5121,675924,2,2
5122,676025,1,1
5123,676034,2,2
5124,676058,2,2
5125,676229,1,1
5126,676231,3,3
5127,676315,6,6
5128,676333,2,2
5129,676887,2,2
5130,677267,5,5
5131,677583,1,1
5132,677711,2,2
5133,677959,5,5
5134,678235,2,2
5135,678360,5,5
5136,678452,2,2
5137,678691,6,6
5138,678749,1,1
5139,678817,2,2
5140,678943,1,1
5141,678996,1,1
5142,679147,4,4
5143,679275,1,1
5144,679562,2,2
5145,679609,1,1
5146,679670,3,3
5147,679933,3,3
5148,680057,1,1
5149,680137,1,1
5150,680226,5,5
5151,680340,1,1
5152,680503,5,5
5153,680513,1,1
5154,680538,2,2
5155,680621,3,3
5156,680795,3,3
5157,681465,6,6
5158,681527,3,3
5159,681553,2,2
5160,681637,1,1
5161,681836,2,2
5162,681849,3,3
5163,682160,2,2
5164,682191,1,1
5165,682477,1,1
5166,682577,1,1
5167,682621,1,1
5168,682821,2,2
5169,682824,1,1
5170,682907,2,2
5171,682930,3,3
5172,683000,1,1
5173,683081,1,1
5174,683111,4,4
5175,683155,6,6
5176,683169,3,3
5177,683175,1,1
5178,683320,5,5
5179,683490,3,3
5180,683707,3,3
5181,683870,4,4
5182,683922,2,2
5183,683957,3,3
5184,684069,2,2
5185,684070,2,2
5186,684232,2,2
5187,684283,2,2
5188,684329,4,3
5189,684395,4,4
5190,684487,2,2
5191,684651,1,1
5192,684810,3,3
5193,684841,1,1
5194,685336,5,4
5195,685794,6,6
5196,685829,1,1
5197,685930,2,2
5198,685970,3,3
5199,686837,2,2
5200,686845,1,1
5201,686898,4,4
5202,686946,2,2
5203,687054,1,1
5204,687178,3,3
5205,687392,6,6
5206,687402,3,3
5207,687501,1,1
5208,687576,3,3
5209,687835,2,2
5210,687952,5,5
5211,688044,5,5
5212,688392,6,6
5213,688434,3,3
5214,688518,2,2
5215,688578,1,1
5216,688925,2,2
5217,688995,1,1
5218,689007,1,1
5219,689051,4,4
5220,689063,3,3
5221,689325,2,2
5222,689484,2,2
5223,689721,1,1
5224,689883,4,4
5225,689894,5,5
5226,690030,4,4
5227,690419,4,4
5228,690443,3,3
5229,690482,1,1
5230,690514,1,1
5231,690578,5,5
5232,690859,5,5
5233,690982,2,2
5234,691243,3,3
5235,691386,3,3
5236,691400,1,1
5237,691468,1,1
5238,691540,1,1
5239,691545,2,2
5240,691748,2,2
5241,692039,3,3
5242,692079,4,4
5243,692146,1,1
5244,692455,1,1
5245,692754,5,5
5246,692776,1,1
5247,692834,2,2
5248,693446,1,1
5249,693598,2,2
5250,693901,1,1
5251,694570,3,3
5252,694760,4,4
5253,694762,4,4
5254,694766,4,4
5255,694772,1,1
5256,694778,4,4
5257,694801,2,2
5258,694911,6,6
5259,694978,2,2
5260,695240,3,3
5261,695434,1,1
5262,695435,3,3
5263,695742,3,3
5264,695807,1,1
5265,696057,2,2
5266,696176,1,1
5267,696202,3,3
5268,696477,1,1
5269,696486,4,4
5270,696630,1,1
5271,696734,3,3
5272,696787,3,3
5273,696919,5,5
5274,697076,3,3
5275,697446,2,2
5276,697744,3,3
5277,697788,3,3
5278,698007,3,3
5279,698009,5,5
5280,698127,1,1
5281,698148,1,1
5282,698225,1,1
5283,698243,4,4
5284,698250,3,3
5285,698375,1,1
5286,698943,2,2
5287,699081,3,3
5288,699167,3,3
5289,699397,1,1
5290,699401,1,1
5291,699433,2,2
5292,699564,4,4
5293,699613,1,1
5294,699672,6,6
5295,699734,1,1
5296,699966,1,1
5297,700111,2,2
5298,700181,4,4
5299,700193,1,1
5300,700950,2,2
5301,701084,1,1
5302,701095,3,3
5303,701210,1,1
5304,701233,1,1
5305,701621,4,4
5306,701738,2,2
5307,701805,5,5
5308,701864,5,5
5309,702003,2,2
5310,702095,1,1
5311,702213,4,4
5312,702245,5,5
5313,702254,1,1
5314,702277,5,5
5315,702409,6,6
5316,702420,2,2
5317,702469,1,1
5318,703059,2,2
5319,703081,1,1
5320,703124,3,3
5321,703276,6,6
5322,703371,1,1
5323,703553,3,3
5324,704024,5,5
5325,704103,2,2
5326,704110,1,1
5327,704137,3,3
5328,704159,1,1
5329,704180,4,4
5330,704423,1,1
5331,704614,3,3
5332,704781,2,2
5333,704812,1,1
5334,704829,2,2
5335,704860,3,3
5336,704870,1,1
5337,704920,2,2
5338,705077,5,4
5339,705106,2,2
5340,705321,1,1
5341,705396,3,3
5342,705555,3,3
5343,705606,1,1
5344,705621,2,2
5345,705745,4,4
5346,705753,4,4
5347,705898,6,6
5348,705899,2,2
5349,705910,4,4
5350,705925,4,4
5351,706084,4,4
5352,706098,1,1
5353,706514,1,1
5354,706542,2,2
5355,706604,4,4
5356,706768,3,3
5357,706769,1,1
5358,706918,2,2
5359,706976,1,1
5360,707102,2,2
5361,707412,2,2
5362,707469,1,1
5363,707722,6,6
5364,707899,1,1
5365,707931,1,1
5366,707953,4,4
5367,707986,2,2
5368,708281,3,3
5369,708290,3,3
5370,708368,3,3
5371,708378,1,1
5372,708421,1,1
5373,708561,1,1
5374,708567,3,3
5375,708574,1,1
5376,708663,1,1
5377,708748,2,2
5378,708881,6,6
5379,709044,5,5
5380,709115,5,5
5381,709359,3,3
5382,709420,1,1
5383,709476,3,3
5384,710102,1,1
5385,710114,1,1
5386,710662,6,6
5387,711004,2,2
5388,711300,5,5
5389,711533,2,2
5390,711644,2,2
5391,711689,2,2
5392,711700,3,3
5393,712005,3,3
5394,712011,1,1
5395,712142,5,5
5396,712232,1,1
5397,712352,1,1
5398,712422,4,3
5399,712466,4,4
5400,712587,4,4
5401,712654,1,1
5402,712665,1,1
5403,712674,4,4
5404,712701,2,2
5405,712740,1,1
5406,712982,5,5
5407,713002,1,1
5408,713179,2,2
5409,713282,4,4
5410,713312,5,5
5411,713471,1,1
5412,713618,6,6
5413,713639,4,4
5414,713821,3,3
5415,714071,5,5
5416,714103,1,1
5417,714358,1,1
5418,714371,3,3
5419,714402,4,4
5420,714500,5,5
5421,714898,3,3
5422,715155,1,1
5423,715217,1,1
5424,715309,3,3
5425,715395,5,5
5426,715434,2,2
5427,715582,3,3
5428,715637,6,6
5429,715777,6,6
5430,715836,4,4
5431,715857,2,2
5432,715964,1,1
5433,716074,5,5
5434,716369,3,3
5435,716872,2,2
5436,717117,2,2
5437,717148,3,3
5438,717152,2,2
5439,717212,6,6
5440,717250,4,4
5441,717271,1,1
5442,717294,2,2
5443,717311,3,3
5444,717371,5,5
5445,717440,3,3
5446,717539,4,4
5447,717885,5,5
5448,717943,3,3
5449,718419,5,5
5450,718442,4,4
5451,718601,3,3
5452,718983,6,6
5453,718985,2,2
5454,718990,4,4
5455,719045,1,1
5456,719085,1,1
5457,719106,2,2
5458,719224,2,2
5459,719269,3,3
5460,719344,3,3
5461,719391,1,1
5462,719405,3,3
5463,719451,1,1
5464,719586,2,2
5465,719837,2,2
5466,720004,1,1
5467,720115,2,2
5468,720163,2,2
5469,720310,3,3
5470,720322,2,2
5471,720374,1,1
5472,720886,2,2
5473,720912,1,1
5474,720949,1,1
5475,721303,2,2
5476,721586,2,2
5477,721725,2,2
5478,721806,6,6
5479,721942,2,2
5480,722357,1,1
5481,722780,3,3
5482,722845,2,2
5483,723016,1,1
5484,723030,3,3
5485,723039,5,5
5486,723044,1,1
5487,723109,4,4
5488,723459,3,3
5489,723623,5,5
5490,723866,4,4
5491,724382,1,1
5492,724521,4,4
5493,724814,1,1
5494,724830,3,3
5495,724891,1,1
5496,725058,2,2
5497,725226,2,2
5498,725242,2,2
5499,725304,5,5
5500,725336,1,1
5501,725363,1,1
5502,725417,1,1
5503,725577,4,4
5504,725871,2,2
5505,725890,3,3
5506,725965,2,2
5507,726002,2,2
5508,726006,1,1
5509,726038,4,4
5510,726070,4,4
5511,726106,3,3
5512,726141,1,1
5513,726148,1,1
5514,726166,5,5
5515,726469,2,2
5516,726578,6,6
5517,726600,1,1
5518,726671,1,1
5519,727142,2,2
5520,727435,4,4
5521,727975,2,2
5522,728421,4,4
5523,728512,3,3
5524,728542,5,5
5525,728723,1,1
5526,728749,5,5
5527,729264,4,4
5528,729288,4,4
5529,729381,1,1
5530,729740,4,4
5531,729941,5,5
5532,729995,3,3
5533,730296,3,3
5534,730526,2,2
5535,730536,2,2
5536,730572,2,2
5537,730598,4,4
5538,730678,2,2
5539,730814,3,3
5540,730971,2,2
5541,731002,4,4
5542,731021,3,3
5543,731593,3,3
5544,731894,6,6
5545,731899,6,6
5546,732076,3,3
5547,732106,4,4
5548,732133,1,1
5549,732195,2,2
5550,732311,2,2
5551,732470,5,5
5552,732623,2,2
5553,732666,5,5
5554,732708,3,3
5555,732804,3,3
5556,733015,1,1
5557,733029,5,5
5558,733184,1,1
5559,733211,1,1
5560,733401,6,3
5561,733471,1,1
5562,733514,3,3
5563,733520,1,1
5564,733561,6,5
5565,733644,2,2
5566,733646,2,2
5567,733924,3,3
5568,733955,5,5
5569,733971,1,1
5570,734483,3,3
5571,734525,1,1
5572,734688,1,1
5573,734718,4,4
5574,734765,2,2
5575,734936,4,4
5576,734995,4,4
5577,735046,2,2
5578,735066,2,2
5579,735199,1,1
5580,735621,4,4
5581,735902,5,5
5582,735965,2,2
5583,736123,3,3
5584,736450,3,3
5585,736495,1,1
5586,736514,3,3
5587,736733,1,1
5588,736862,2,2
5589,737027,1,1
5590,737174,2,2
5591,737185,1,1
5592,737275,6,6
5593,737462,5,5
5594,737495,5,4
5595,737605,3,3
5596,737982,1,1
5597,738289,3,3
5598,738373,1,1
5599,738437,5,5
5600,738546,3,3
5601,738916,3,3
5602,739014,1,1
5603,739159,2,2
5604,739181,1,1
5605,739336,1,4
5606,739383,4,4
5607,739463,1,1
5608,739561,4,4
5609,739658,4,4
5610,739703,1,1
5611,739849,5,5
5612,740009,1,1
5613,740044,3,3
5614,740129,2,2
5615,740228,1,1
5616,740346,3,3
5617,740423,3,3
5618,740644,2,2
5619,740877,3,3
5620,741009,1,1
5621,741122,5,5
5622,741215,2,2
5623,741330,1,1
5624,741494,1,1
5625,741741,1,1
5626,741850,4,4
5627,741978,1,1
5628,742036,2,2
5629,742374,6,6
5630,742425,1,1
5631,742581,3,3
5632,742633,5,5
5633,743000,2,2
5634,743026,2,2
5635,743092,2,2
5636,743449,3,3
5637,743509,1,1
5638,743607,2,2
5639,743753,4,4
5640,743975,2,2
5641,744385,4,4
5642,744518,3,3
5643,744895,1,1
5644,745043,4,4
5645,745098,5,4
5646,745235,2,2
5647,745255,4,4
5648,745265,2,2
5649,745266,3,3
5650,745273,1,1
5651,745285,3,3
5652,745319,2,2
5653,745453,1,1
5654,745698,3,3
5655,745704,5,5
5656,745912,3,3
5657,745960,1,1
5658,745971,2,2
5659,746059,2,2
5660,746095,5,5
5661,746160,1,1
5662,746349,1,1
5663,746372,3,3
5664,746431,6,6
5665,746432,1,1
5666,746497,5,5
5667,746505,1,1
5668,746735,1,1
5669,747020,6,6
5670,747063,2,2
5671,747095,2,2
5672,747177,1,1
5673,747533,1,1
5674,747921,2,2
5675,747970,5,5
5676,748038,3,3
5677,748113,4,4
5678,748175,2,2
5679,748249,2,2
5680,748274,2,2
5681,748342,5,5
5682,748407,2,2
5683,748464,2,2
5684,748494,1,1
5685,748653,1,1
5686,748826,3,3
5687,748976,2,2
5688,748982,2,2
5689,749055,1,1
5690,749088,4,4
5691,749160,1,2
